zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes
8651,bassin du Fier,74,alerte,2,,0
8652,bassin des Usses,74,alerte,2,,0
8653,bassin du Genevois,74,alerte,2,,0
8654,bassin de l Arve aval,74,alerte,2,,0
8655,bassin de l Arve médian,74,alerte,2,,0
8656,bassin du l Arve amont,74,vigilance,1,,0
8657,bassin du Sud-Ouest Lémanique,74,alerte,2,,0
8658,bassin des Dranses,74,alerte,2,,0
7948,bassin de la Bresle,76,vigilance,1,[],1
7949,bassins de l'Yères à la Béthune,76,vigilance,1,[],1
9836,BRESLE,76,vigilance,1,[],1
9837,YERES - EAULNE - BETHUNE,76,vigilance,1,[],1
8074,Zone Sud-Ouest,78,vigilance,1,[],1
8075,Zone Sud-Est,78,vigilance,1,[],1
8076,Zone Centre,78,vigilance,1,[],1
8077,Zone Seine,78,vigilance,1,[],1
9398,Layon - eaux superficielles,79,alerte_renforcee,3,[],1
9406,Aume Couture - eaux superficielles,79,vigilance,1,[],1
9407,Boutonne - eaux superficielles,79,vigilance,1,[],1
9409,Sèvre Niortaise Amont - eaux superficielles,79,alerte_renforcee,3,[],1
9410,Sèvre Niortaise Moyenne - eaux superficielles,79,alerte_renforcee,3,[],1
9411,Lambon - eaux superficielles,79,alerte_renforcee,3,[],1
9412,Marais Mouillé Sèvre Niortaise - eaux superficielles,79,alerte,2,[],1
9413,Mignon Courance - eaux superficielles,79,alerte_renforcee,3,[],1
9414,Autize - eaux superficielles,79,alerte,2,[],1
9415,Vendée - eaux superficielles,79,alerte,2,[],1
9417,Argenton - eaux superficielles,79,alerte_renforcee,3,[],1
9418,Thouet Amont - eaux superficielles,79,vigilance,1,[],1
9419,Thouet Aval - eaux superficielles,79,alerte_renforcee,3,[],1
9420,Thouaret - eaux superficielles,79,alerte_renforcee,3,[],1
9421,Layon - eaux souterraines,79,alerte_renforcee,3,[],1
9429,Aume Couture - eaux souterraines,79,vigilance,1,[],1
9430,Boutonne - eaux souterraines,79,vigilance,1,[],1
9432,Sèvre Niortaise Amont - eaux souterraines,79,alerte_renforcee,3,[],1
9433,Sèvre Niortaise Moyenne - eaux souterraines,79,alerte_renforcee,3,[],1
9434,Lambon - eaux souterraines,79,alerte_renforcee,3,[],1
9435,Marais Mouillé Sèvre Niortaise - eaux souterraines,79,alerte,2,[],1
9436,Mignon Courance - eaux souterraines,79,alerte_renforcee,3,[],1
9440,Argenton - eaux souterraines,79,alerte_renforcee,3,[],1
9441,Thouet Amont - eaux souterraines,79,vigilance,1,[],1
9442,Thouet Aval - eaux souterraines,79,alerte_renforcee,3,[],1
9443,Thouaret - eaux souterraines,79,alerte_renforcee,3,[],1
9399,Dive du Nord - eaux superficielles,79,crise,4,,0
9400,Auxance - eaux superficielles,79,crise,4,,0
9401,Boivre - eaux superficielles,79,crise,4,,0
9402,Vonne - eaux superficielles,79,crise,4,,0
9403,Dive du Sud - eaux superficielles,79,crise,4,,0
9408,Moine - eaux superficielles,79,alerte_renforcee,3,,0
9416,Sèvre Nantaise - eaux superficielles,79,alerte_renforcee,3,,0
9422,Dive du Nord - eaux souterraines,79,crise,4,,0
9423,Auxance  - eaux souterraines,79,crise,4,,0
9426,Dive du Sud - eaux souterraines,79,crise,4,,0
9437,Autize - eaux souterraines,79,vigilance,1,,0
7198,BASSIN DE LAVRE,80,vigilance,1,[],1
8022,BASSIN DE LA BRESLE,80,vigilance,1,[],1
5801,TESCOU,81,crise,4,,0
5803,L'AGROS,81,crise,4,,0
5804,L'ASSOU (Le Nandou),81,crise,4,,0
5806,BAGAS,81,crise,4,,0
5808,L'EN GUIBAUD,81,crise,4,,0
5810,GIROU,81,alerte_renforcee,3,,0
5812,LE BERNAZOBRE,81,crise,4,,0
5818,LA RANCE,81,alerte,2,,0
8044,Zone 15 - Bassin de la Lère non réalimentée,82,alerte,2,[],1
8048,Zone 19 - Aveyron affluents,82,alerte_renforcee,3,[],1
8051,Zone 23 - Bassin du Tescou non réalimenté,82,alerte_renforcee,3,[],1
8052,Zone 24 - Bassin du Lemboulas amont,82,crise,4,[],1
8054,Zone 26 - Bassin Lupte-Lembous,82,crise,4,[],1
8055,Zone 27 - Tarn affluents,82,alerte_renforcee,3,[],1
8060,Zone 41 - Bassin de la Sère,82,alerte_renforcee,3,[],1
8061,Zone 42 - Bassin du Lambon,82,alerte_renforcee,3,[],1
8062,Zone 43 - Barguelonne amont,82,alerte,2,[],1
8064,Zone 45 - Bassin du Lendou,82,alerte,2,[],1
8065,Zone 46 - Bassin de la Petite Barguelonne,82,alerte_renforcee,3,[],1
8066,Zone 47 - Bassin de la Séoune,82,crise,4,[],1
8067,Zone 48 - Bassin de l'Auroue,82,alerte_renforcee,3,[],1
8068,Zone 49 - Garonne affluents,82,alerte_renforcee,3,[],1
8073,Zone 64 - Gimone affluents,82,alerte_renforcee,3,[],1
9782,Zone Durance,83,vigilance,1,[],1
9783,Zone Fleuves côtiers ouest,83,vigilance,1,[],1
9787,Zone Verdon,83,vigilance,1,[],1
9788,Zone Nappe basse vallée Argens,83,vigilance,1,[],1
9789,Zone Nappe Giscle – Môle,83,vigilance,1,[],1
9779,Zone Arc Amont,83,alerte_renforcee,3,,0
9780,Zone Argens,83,alerte_renforcee,3,,0
9781,Zone Artuby-Jabron,83,alerte_renforcee,3,,0
9784,Zone Gapeau,83,alerte_renforcee,3,,0
9785,Zone Huveaune Amont,83,crise,4,,0
8956,10. Bassin versant de l'Æygues,84,alerte,2,[],1
8957,6.2. Calavon Median,84,alerte_renforcee,3,[],1
8958,4. bassin versant de la meyne,84,vigilance,1,[],1
8959,6.1. Calavon Amont,84,alerte_renforcee,3,[],1
8960,2. Durance nappe d?accompagnement,84,alerte,2,[],1
8961,12. Rhône,84,vigilance,1,[],1
8962,5. Sud Luberon,84,alerte_renforcee,3,[],1
8963,8. Bassin versant de la Nesque,84,alerte_renforcee,3,[],1
8964,7. Bassin versant du sud-ouest du Mont Ventoux,84,alerte_renforcee,3,[],1
8965,3. Bassin versant des Sorgues,84,alerte_renforcee,3,[],1
8967,9. Bassin versant du lez provençal Lauzon,84,alerte_renforcee,3,[],1
8966,11. Bassin versant de l'Ouvèze provençale,84,alerte_renforcee,3,,0
6484,Nappe du Lay Ouest,85,vigilance,1,[],1
6485,Nappe du Lay Est,85,vigilance,1,[],1
6486,Nappe de la Vendée Ouest,85,vigilance,1,[],1
6487,Nappe de la Vendée Centre,85,vigilance,1,[],1
6488,Nappe de la Vendée Est,85,vigilance,1,[],1
6489,Nappe des Autises,85,vigilance,1,[],1
7648,Sèvre Nantaise,85,alerte_renforcee,3,[],1
7649,Maines,85,crise,4,[],1
7650,Boulogne,85,crise,4,[],1
7651,Marais Breton,85,crise,4,[],1
7652,Vie et Jaunay,85,crise,4,[],1
7653,Côtiers Vendéens,85,crise,4,[],1
7654,Lay,85,alerte_renforcee,3,[],1
7657,Vendée,85,alerte,2,[],1
7658,Marais Vendée,85,vigilance,1,[],1
7659,Autizes superficiel,85,alerte,2,[],1
7661,Marais Sèvre Niortaise,85,alerte,2,[],1
8727,Bassin de la Gartempe - sous bassin de l'Anglin,86,vigilance,1,[],1
8728,Bassin de la Charente - secteur Charente Amont,86,vigilance,1,[],1
8729,Bassin de la Creuse,86,crise,4,[],1
8730,Bassin de la Gartempe,86,vigilance,1,[],1
8731,Bassin de la Vienne Tourangelle - sous bassin de la Veude et du Négron,86,crise,4,[],1
8732,Bassin du Clain - sous bassin de l'Auxance,86,crise,4,[],1
8733,Bassin du Clain - sous bassin de la Clouère,86,crise,4,[],1
8734,Bassin du Clain - sous bassin de la Pallu,86,crise,4,[],1
8735,Bassin du Clain - sous bassin de la Vonne,86,crise,4,[],1
8736,Bassin du Clain - sous bassin de la Boivre,86,crise,4,[],1
8737,Bassin du Clain - sous bassin de la Dive du Sud et de la Bouleure,86,crise,4,[],1
8739,Bassin de la Dive du Nord - secteur de La Grimaudière,86,crise,4,[],1
8740,Bassin de la Dive du Nord - secteur du Prepson,86,crise,4,[],1
8741,Bassin de la Vienne - sous-bassin de l'Envigne,86,crise,4,[],1
8742,Bassin de la Vienne - sous-bassin Clain - Creuse,86,alerte_renforcee,3,[],1
8743,Bassin de la Vienne - sous-bassin de l'Ozon,86,alerte_renforcee,3,[],1
8744,Bassin de la Vienne - sous-bassin Talbat - Clain,86,alerte_renforcee,3,[],1
8745,Bassin de la Vienne - sous-bassin Blourde-Talbat,86,alerte_renforcee,3,[],1
8746,Bassin de la Vienne - sous-bassin Issoire - Blourde,86,alerte_renforcee,3,[],1
8747,Bassin de la Vienne - sous-bassin des Blourdes,86,alerte_renforcee,3,[],1
8748,Bassin de la Dive du Nord - secteur de la Petite Maine,86,crise,4,[],1
8749,Bassin de la Dive du Nord - secteur de  la Dive canalisée,86,crise,4,[],1
8750,Bassin de la Dive du Nord - secteur des sources de la Dive,86,crise,4,[],1
8751,Bassin de la Dive du Nord - secteur de la Briande,86,crise,4,[],1
8752,Bassin de la Dive du Nord - secteur du Marais de la Dive,86,crise,4,[],1
8753,Bassin du Clain - sous bassin du Clain Aval,86,crise,4,[],1
8754,Bassin du Clain - sous bassin du Clain Amont,86,crise,4,[],1
8755,Bassin de la Gartempe - sous bassin de l'Anglin,86,vigilance,1,[],1
8756,Bassin de la Charente - secteur Charente Amont,86,vigilance,1,[],1
8757,Bassin de la Creuse,86,crise,4,[],1
8758,Bassin de la Gartempe,86,vigilance,1,[],1
8759,Bassin de la Vienne Tourangelle - sous bassin de la Veude et du Négron,86,crise,4,[],1
8760,Bassin du Clain - sous bassin de l'Auxance,86,crise,4,[],1
8761,Bassin du Clain - sous bassin de la Clouère,86,crise,4,[],1
8762,Bassin du Clain - sous bassin de la Pallu,86,crise,4,[],1
8763,Bassin du Clain - sous bassin de la Vonne,86,crise,4,[],1
8764,Bassin du Clain - sous bassin de la Boivre,86,crise,4,[],1
8765,Bassin du Clain - sous bassin de la Dive du Sud et de la Bouleure,86,crise,4,[],1
8767,Bassin de la Dive du Nord - secteur de La Grimaudière,86,crise,4,[],1
8768,Bassin de la Dive du Nord - secteur du Prepson,86,crise,4,[],1
8769,Bassin de la Vienne - sous-bassin de l'Envigne,86,crise,4,[],1
8770,Bassin de la Vienne - sous-bassin Clain - Creuse,86,alerte_renforcee,3,[],1
8771,Bassin de la Vienne - sous-bassin de l'Ozon,86,alerte,2,[],1
8772,Bassin de la Vienne - sous-bassin Talbat - Clain,86,alerte_renforcee,3,[],1
8773,Bassin de la Vienne - sous-bassin Blourde-Talbat,86,alerte_renforcee,3,[],1
8774,Bassin de la Vienne - sous-bassin Issoire - Blourde,86,alerte_renforcee,3,[],1
8775,Bassin de la Vienne - sous-bassin des Blourdes,86,alerte_renforcee,3,[],1
8776,Bassin de la Dive du Nord - secteur de la Petite Maine,86,crise,4,[],1
8777,Bassin de la Dive du Nord - secteur de  la Dive canalisée,86,crise,4,[],1
8778,Bassin de la Dive du Nord - secteur des sources de la Dive,86,crise,4,[],1
8779,Bassin de la Dive du Nord - secteur de la Briande,86,crise,4,[],1
8780,Bassin de la Dive du Nord - secteur du Marais de la Dive,86,crise,4,[],1
8781,Bassin du Clain - sous bassin du Clain Aval,86,crise,4,[],1
8782,Bassin du Clain - sous bassin du Clain Amont,86,crise,4,[],1
4065,Bassin_GARTEMPE_CREUSE,87,vigilance,1,[],1
4066,Bassin_VIENNE_AVAL,87,vigilance,1,[],1
4067,Bassin_CHARENTE_ISLE_DRONNE,87,vigilance,1,[],1
4068,Bassin_VIENNE_AMONT,87,vigilance,1,[],1
4623,zone non couverte par l'arrêté cadre,87,vigilance,1,[],1
7339,Moselle amont et Meurthe partie du département 88,88,alerte,2,,0
7340,Meuse amont et médiane partie du département 88,88,vigilance,1,,0
7341,Saône amont,88,alerte_renforcee,3,,0
8281,Bassin du Cousin,89,alerte,2,[],1
8282,Bassin de la Vanne,89,alerte,2,[],1
8283,Seine Est,89,alerte,2,[],1
8284,Bassin du Serein,89,alerte,2,[],1
8285,Bassin de l' Amont Armançon,89,alerte,2,[],1
8286,Bassin Yonne Aval,89,vigilance,1,[],1
8287,Bassin Yonne Amont,89,vigilance,1,[],1
8288,Bassin du Tholon-Ravillon-Vrin-Ocques,89,vigilance,1,[],1
8289,Bassin de la Cure,89,vigilance,1,[],1
8290,Loire,89,alerte,2,[],1
8291,Bassin du Loing-Ouanne,89,alerte,2,[],1
8292,Seine,89,vigilance,1,[],1
8293,Bassin de l' Aval Armançon,89,alerte,2,[],1
8294,Bassin des petits cours d'eau Nord,89,alerte,2,[],1
3651,bassin versant de l'Allan_dpt 90,90,alerte,2,,0
8441,"Orge et ses affluents, exeptes Yvette et ses affluents",91,alerte,2,[],1
8445,Double rattachement: Orge-Remarde et affluents_Seine essonnienne et petits affluents directs,91,alerte,2,[],1
8446,Double rattachement: Orge-Remarde_Yvette-Bievre et affluents,91,alerte,2,[],1
8280,Zone 2a (94),94,vigilance,1,,0
5663,BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS,95,alerte,2,,0
